Index,Title,Artist,ConstituentID,Date,Medium,Dimensions,CreditLine,AccessionNumber,Classification,Department,DateAcquired,Cataloged,ObjectID,URL,ThumbnailURL,Circumference (cm),Depth (cm),Diameter (cm),Height (cm),Length (cm),Weight (kg),Width (cm),Seat Height (cm),Duration (sec.)
94972,This is a History of New York,Jem Cohen,32208.0,1988,"Video (black and white, sound)",22:36 min.,"Gift of the Jerome Foundation in honor of its founder, Jerome Hill",1314.1999,Video,Media and Performance,1999-10-15,Y,120625,http://www.moma.org/collection/works/120625,http://www.moma.org/media/W1siZiIsIjE0ODA1MCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=52866b659e19b856,,,,,,,,,1356.0
94973,When I Was a Worker Like LaVerne,Skip Blumberg,34909.0,1976,"Video (black and white, sound)",30 min.,Purchase,448.2003,Video,Media and Performance,2003-04-10,Y,120626,http://www.moma.org/collection/works/120626,,,,,,,,,,1800.0
94974,"Histoire(s) du Cinéma, Chapter 1A: Toutes les histoires",Jean-Luc Godard,32250.0,1988,"Video (color, sound)",52 min.,Gift of Channel Four Television,748.1993.1,Video,Media and Performance,1993-10-15,Y,120627,http://www.moma.org/collection/works/120627,,,,,,,,,,3120.0
94975,Foot No. 3,Keigo Yamamoto,35540.0,1977,"Video (black and white, silent)",10 min.,Gift of the artist,1301.1979,Video,Media and Performance,1979-01-01,Y,120628,http://www.moma.org/collection/works/120628,,,,,,,,,,600.0
94976,Revolving Upside Down,Bruce Nauman,4243.0,1968,"Video (black and white, sound)",60 min.,Purchase,894.1995,Video,Media and Performance,1995-08-01,Y,120629,http://www.moma.org/collection/works/120629,http://www.moma.org/media/W1siZiIsIjE0ODA1MSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=66f08de982812b3f,,,,,,,,,3600.0
94977,Foot No. 4,Keigo Yamamoto,35540.0,1978,"Video (color, silent)",10 min.,Gift of the artist,1302.1979,Video,Media and Performance,1979-01-01,Y,120630,http://www.moma.org/collection/works/120630,,,,,,,,,,600.0
94978,Minami (South Wind),Osamu Nagata,35594.0,1984,"Video (color, sound)",9 min.,Purchase,528.1986,Video,Media and Performance,1986-01-01,Y,120631,http://www.moma.org/collection/works/120631,http://www.moma.org/media/W1siZiIsIjI1MDY3MSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=912e673a92b785b2,,,,,,,,,540.0
94979,...!?ET?,Tetsuo Mizuno,35629.0,1984,"Video (color, sound)",8:15 min.,,520.1986,Video,Media and Performance,1986-01-01,Y,120632,http://www.moma.org/collection/works/120632,http://www.moma.org/media/W1siZiIsIjI1MDY2OCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=7726107db683a223,,,,,,,,,0.0
94980,Black and Light,Colin Campbell,34830.0,1987,"Video (color, sound)",53 min.,Purchase,465.1988,Video,Media and Performance,1988-12-05,Y,120633,http://www.moma.org/collection/works/120633,http://www.moma.org/media/W1siZiIsIjI1MDY1NSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=53e766fc557f145d,,,,,,,,,3180.0
94996,Ma Bell,Paul McCarthy,7637.0,1971,"Video (black and white, sound)",7:06 min.,Acquired through the generosity of Barbara Wise,3509.2005.1,Video,Media and Performance,2005-08-30,Y,120699,http://www.moma.org/collection/works/120699,,,,,,,,,,426.0
94997,Spit - Not Looking in Camera,Paul McCarthy,7637.0,1974,"Video (black and white, sound)",2:32 min.,Acquired through the generosity of Barbara Wise,3509.2005.3,Video,Media and Performance,2005-08-30,Y,120700,http://www.moma.org/collection/works/120700,,,,,,,,,,152.0
94998,Up Down Penis Show,Paul McCarthy,7637.0,1974,"Video (black and white, sound)",2:12 min.,Acquired through the generosity of Barbara Wise,3509.2005.6,Video,Media and Performance,2005-08-30,Y,120701,http://www.moma.org/collection/works/120701,,,,,,,,,,132.0
94999,Zippedy Doo Dance,Paul McCarthy,7637.0,1974,"Video (black and white, sound)",2:12 min.,Acquired through the generosity of Barbara Wise,3509.2005.7,Video,Media and Performance,2005-08-30,Y,120702,http://www.moma.org/collection/works/120702,,,,,,,,,,132.0
95000,Icicle Slobber,Paul McCarthy,7637.0,1975,"Video (black and white, sound)",1:05 min.,Acquired through the generosity of Barbara Wise,3509.2005.8,Video,Media and Performance,2005-08-30,Y,120703,http://www.moma.org/collection/works/120703,,,,,,,,,,65.0
95001,Pipe Shadow,Paul McCarthy,7637.0,1975,"Video (black and white, sound)",4:53 min.,Acquired through the generosity of Barbara Wise,3509.2005.9,Video,Media and Performance,2005-08-30,Y,120704,http://www.moma.org/collection/works/120704,,,,,,,,,,293.0
95002,Upside Down Pitting - Bat,Paul McCarthy,7637.0,1975,"Video (black and white, sound)",3:22 min.,Acquired through the generosity of Barbara Wise,3509.2005.10,Video,Media and Performance,2005-08-30,Y,120705,http://www.moma.org/collection/works/120705,,,,,,,,,,202.0
95003,Drawing - Semen Drawing,Paul McCarthy,7637.0,1975,"Video (black and white, sound)",1:30 min.,Acquired through the generosity of Barbara Wise,3509.2005.11,Video,Media and Performance,2005-08-30,Y,120706,http://www.moma.org/collection/works/120706,,,,,,,,,,90.0
95004,Spitting on the Camera Lens,Paul McCarthy,7637.0,1974,"Video (black and white, sound)",1 min.,Acquired through the generosity of Barbara Wise,3509.2005.12,Video,Media and Performance,2005-08-30,Y,120707,http://www.moma.org/collection/works/120707,,,,,,,,,,60.0
95005,Upside Down Pipe,Paul McCarthy,7637.0,1975,"Video (black and white, sound)",0:30 min.,Acquired through the generosity of Barbara Wise,3509.2005.13,Video,Media and Performance,2005-08-30,Y,120708,http://www.moma.org/collection/works/120708,,,,,,,,,,30.0
95006,Spinning [excerpt],Paul McCarthy,7637.0,1970-1971,"Video (black and white, sound)",1:56 min.,Acquired through the generosity of Barbara Wise,3509.2005.4,Video,Media and Performance,2005-08-30,Y,120709,http://www.moma.org/collection/works/120709,,,,,,,,,,116.0
95007,finally destroy us,Tom Kalin,32286.0,1991,"Video (black and white and color, sound)",4 min.,"Gift of the Jerome Foundation in honor of its founder, Jerome Hill",1677.2000.1,Video,Media and Performance,2000-10-15,Y,120710,http://www.moma.org/collection/works/120710,http://www.moma.org/media/W1siZiIsIjE0ODAwOCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=6e21c31b4f6154f8,,,,,,,,,240.0
95008,Nation,Tom Kalin,32286.0,1992,"Video (color, sound)",1 min.,"Gift of the Jerome Foundation in honor of its founder, Jerome Hill",1677.2000.2,Video,Media and Performance,2000-10-15,Y,120711,http://www.moma.org/collection/works/120711,http://www.moma.org/media/W1siZiIsIjE0ODAwOSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=44b9dc4f67bdaf59,,,,,,,,,60.0
95009,Darling Child,Tom Kalin,32286.0,1993,"Video (black and white and color, sound)",1:42 min.,"Gift of the Jerome Foundation in honor of its founder, Jerome Hill",1677.2000.3,Video,Media and Performance,2000-10-15,Y,120712,http://www.moma.org/collection/works/120712,http://www.moma.org/media/W1siZiIsIjE0ODAxMSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=bb5916b27bcfbd8c,,,,,,,,,102.0
95010,Nomads,Tom Kalin,32286.0,1993,"Video (black and white and color, sound)",4:46 min.,"Gift of the Jerome Foundation in honor of its founder, Jerome Hill",1677.2000.4,Video,Media and Performance,2000-10-15,Y,120713,http://www.moma.org/collection/works/120713,http://www.moma.org/media/W1siZiIsIjE0ODAxMiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=da49f90b97ffaeac,,,,,,,,,286.0
95011,Confirmed Bachelor,Tom Kalin,32286.0,1994,"Video (black and white and color, sound)",2:37 min.,"Gift of the Jerome Foundation in honor of its founder, Jerome Hill",1677.2000.5,Video,Media and Performance,2000-10-15,Y,120714,http://www.moma.org/collection/works/120714,http://www.moma.org/media/W1siZiIsIjE0ODAxMyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=05e4101cbdee716e,,,,,,,,,157.0
95012,Information Gladly Given but Safety Requires Unnecessary Conversation,Tom Kalin,32286.0,1995,"Video (color, sound)",1:03 min.,"Gift of the Jerome Foundation in honor of its founder, Jerome Hill",1677.2000.6,Video,Media and Performance,2000-10-15,Y,120715,http://www.moma.org/collection/works/120715,http://www.moma.org/media/W1siZiIsIjE0ODAxNCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=188902d4d4c38b25,,,,,,,,,63.0
95013,"I hung back, held fire, danced and lied",Tom Kalin,32286.0,1995,"Video (black and white and color, sound)",4:50 min.,"Gift of the Jerome Foundation in honor of its founder, Jerome Hill",1677.2000.7,Video,Media and Performance,2000-10-15,Y,120716,http://www.moma.org/collection/works/120716,http://www.moma.org/media/W1siZiIsIjE0ODM3OSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=401fbd712ec81080,,,,,,,,,290.0
95014,Dark Cave,Tom Kalin,32286.0,1998,"Video (black and white and color, sound)",2:58 min.,"Gift of the Jerome Foundation in honor of its founder, Jerome Hill",1677.2000.8,Video,Media and Performance,2000-10-15,Y,120717,http://www.moma.org/collection/works/120717,http://www.moma.org/media/W1siZiIsIjE0ODAxNSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=96bbd03d8cf60aed,,,,,,,,,178.0
95015,Give Me Your Future,Tom Kalin,32286.0,1999,"Video (color, sound)",8:50 min.,"Gift of the Jerome Foundation in honor of its founder, Jerome Hill",1677.2000.9,Video,Media and Performance,2000-10-15,Y,120718,http://www.moma.org/collection/works/120718,http://www.moma.org/media/W1siZiIsIjE0ODAxNiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=7ae358c3d09588a0,,,,,,,,,530.0
95200,Barbed Hula,Sigalit Landau,34303.0,2000,"Video (color, silent)",2 min.,Fund for the Twenty-First Century,258.2008.1,Video,Media and Performance,2008-03-12,Y,121491,http://www.moma.org/collection/works/121491,http://www.moma.org/media/W1siZiIsIjEzNTU0OCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=a4fcf285a40bb593,,,,,,,,,7200.0
95201,Day Done,Sigalit Landau,34303.0,2007,"Video (color, sound)",17:23 min.,Fund for the Twenty-First Century,258.2008.2,Video,Media and Performance,2008-03-12,Y,121492,http://www.moma.org/collection/works/121492,http://www.moma.org/media/W1siZiIsIjEzNTU0OSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=7be888890ecd1542,,,,,,,,,
95202,DeadSee,Sigalit Landau,34303.0,2005,"Video (color, silent)",11:37 min.,Fund for the Twenty-First Century,258.2008.3,Video,Media and Performance,2008-03-12,Y,121493,http://www.moma.org/collection/works/121493,http://www.moma.org/media/W1siZiIsIjEzNTU1MCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=1000c5ea2ad0b9d9,,,,,,,,,
95203,Cycle Spun,Sigalit Landau,34303.0,2007,"Three videos (color, sound and silent)","2 min., 11:37 min., 16:20 min. (respectively)",Fund for the Twenty-First Century,258.2008.1-3,Video,Media and Performance,2008-03-12,Y,121494,http://www.moma.org/collection/works/121494,http://www.moma.org/media/W1siZiIsIjEzNDcyNCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=13257a0ce0cd8c06,,,,,,,,,0.0
95342,Haste Makes Waste,John Baldessari,304.0,1973,"Video (black and white, silent)",4 min.,Acquired through the generosity of James and Kara Moore in honor of Oliver Moore,1154.2008,Video,Media and Performance,2008-10-08,Y,122006,http://www.moma.org/collection/works/122006,http://www.moma.org/media/W1siZiIsIjE1MjU0OCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=27acaf47c5e823f3,,,,,,,,,240.0
95343,Inventory,John Baldessari,304.0,1972,"Video (black and white, sound)",23:50 min.,"Gift of Jerry I. Speyer and Katherine G. Farley, Anna Marie and Robert F. Shapiro, and Marie-Josée and Henry R. Kravis",1155.2008,Video,Media and Performance,2008-10-08,Y,122007,http://www.moma.org/collection/works/122007,http://www.moma.org/media/W1siZiIsIjE1MjU0OSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=9e1f37ffef0d8d46,,,,,,,,,1430.0
95349,Shapes,Maria Lassnig,3402.0,1972,"16mm film transferred to video (color, sound)",8:43 min.,"Gift of Jerry I. Speyer and Katherine G. Farley, Anna Marie and Robert F. Shapiro, and Marie-Josée and Henry R. Kravis",1159.2008,Video,Media and Performance,2008-10-08,Y,122013,http://www.moma.org/collection/works/122013,http://www.moma.org/media/W1siZiIsIjE0OTY1NSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=0a5a1b03124ee279,,,,,,,,,523.0
95350,Moonwalk,Klara Liden,35986.0,2008,"Video (color, sound)",3:30 min.,Fund for the Twenty-First Century,1160.2008,Video,Media and Performance,2008-10-08,Y,122014,http://www.moma.org/collection/works/122014,http://www.moma.org/media/W1siZiIsIjE1MDEwOCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=9d746872a4332b48,,,,,,,,,210.0
95351,Paralyzed,Klara Liden,35986.0,2003,"Video (color, sound)",3:06 min.,Fund for the Twenty-First Century,1161.2008,Video,Media and Performance,2008-10-08,Y,122015,http://www.moma.org/collection/works/122015,http://www.moma.org/media/W1siZiIsIjE1MDExMSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=35c292b0498387a0,,,,,,,,,186.0
95353,Program Four: Sauna View,Gordon Matta-Clark,6636.0,1973,"Video (black and white, sound)",61:30 min.,"Gift of Jerry I. Speyer and Katherine G. Farley, Anna Marie and Robert F. Shapiro, and Marie-Josée and Henry R. Kravis",1163.2008,Video,Media and Performance,2008-10-08,Y,122017,http://www.moma.org/collection/works/122017,http://www.moma.org/media/W1siZiIsIjE1MjU1MSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=a23ae56afe40f893,,,,,,,,,3690.0
95354,Food,Gordon Matta-Clark,6636.0,1972,"16mm film transferred to video (black and white, sound)",43 min.,"Gift of Jerry I. Speyer and Katherine G. Farley, Anna Marie and Robert F. Shapiro, and Marie-Josée and Henry R. Kravis",1164.2008,Video,Media and Performance,2008-10-08,Y,122018,http://www.moma.org/collection/works/122018,http://www.moma.org/media/W1siZiIsIjE1MjU1MiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=e3b5d4a11e35d26e,,,,,,,,,2580.0
95355,Program One: Chinatown Voyeur,Gordon Matta-Clark,6636.0,1971,"Video (black and white, sound)",60 min.,"Gift of Jerry I. Speyer and Katherine G. Farley, Anna Marie and Robert F. Shapiro, and Marie-Josée and Henry R. Kravis",1167.2008,Video,Media and Performance,2008-10-08,Y,122020,http://www.moma.org/collection/works/122020,http://www.moma.org/media/W1siZiIsIjE1MjU1NSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=571d472eff51f151,,,,,,,,,3600.0
95356,Program Two: Open House,Gordon Matta-Clark,6636.0,1972,"Super 8 film transferred to video (color, silent)",41 min.,"Gift of Jerry I. Speyer and Katherine G. Farley, Anna Marie and Robert F. Shapiro, and Marie-Josée and Henry R. Kravis",1165.2008.2,Video,Media and Performance,2008-10-08,Y,122021,http://www.moma.org/collection/works/122021,http://www.moma.org/media/W1siZiIsIjE1MjU1MyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=148134d10e958edb,,,,,,,,,2460.0
95357,Program Two: Tree Dance,Gordon Matta-Clark,6636.0,1971,"16mm film transferred to video (black and white, silent)",9:32 min.,"Gift of Jerry I. Speyer and Katherine G. Farley, Anna Marie and Robert F. Shapiro, and Marie-Josée and Henry R. Kravis",1165.2008.1,Video,Media and Performance,2008-10-08,Y,122022,http://www.moma.org/collection/works/122022,http://www.moma.org/media/W1siZiIsIjE1MjU1NCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=869521ce5713f16d,,,,,,,,,572.0
95358,Als waer's von Beckett (As if it was from Beckett),Lutz Mommartz,35987.0,1975,"16mm film transferred to video (black and white, sound)",24:08 min.,"Gift of Jerry I. Speyer and Katherine G. Farley, Anna Marie and Robert F. Shapiro, and Marie-Josée and Henry R. Kravis",1169.2008,Video,Media and Performance,2008-10-08,Y,122023,http://www.moma.org/collection/works/122023,http://www.moma.org/media/W1siZiIsIjE0OTczMSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=1609243823645ded,,,,,,,,,1448.0
95359,Soziale Plastik (Social Sculpture),Lutz Mommartz,35987.0,1969,"16mm film transferred to video (black and white, silent)",10:13 min.,"Gift of Jerry I. Speyer and Katherine G. Farley, Anna Marie and Robert F. Shapiro, and Marie-Josée and Henry R. Kravis",1170.2008,Video,Media and Performance,2008-10-08,Y,122024,http://www.moma.org/collection/works/122024,http://www.moma.org/media/W1siZiIsIjE0OTc0NCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=f7766a0bfe88b371,,,,,,,,,613.0
95360,Weg zum Nachbarn (Way to the neighbour),Lutz Mommartz,35987.0,1968,"16mm film transferred to video (black and white, sound)",9:09 min.,"Gift of Jerry I. Speyer and Katherine G. Farley, Anna Marie and Robert F. Shapiro, and Marie-Josée and Henry R. Kravis",1171.2008,Video,Media and Performance,2008-10-08,Y,122025,http://www.moma.org/collection/works/122025,http://www.moma.org/media/W1siZiIsIjE0OTc0OSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=399febb5cdbb1aab,,,,,,,,,549.0
95361,Die Treppe (The Stairs),Lutz Mommartz,35987.0,1967,"16mm film transferred to video (black and white, sound)",6:29 min.,"Gift of Jerry I. Speyer and Katherine G. Farley, Anna Marie and Robert F. Shapiro, and Marie-Josée and Henry R. Kravis",1172.2008,Video,Media and Performance,2008-10-08,Y,122026,http://www.moma.org/collection/works/122026,http://www.moma.org/media/W1siZiIsIjE0OTc1OCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=a16ad4876caac7e5,,,,,,,,,389.0
95362,Selbstschuesse (Self shots),Lutz Mommartz,35987.0,1967,"16mm film transferred to video (black and white, sound)",6:13 min.,"Gift of Jerry I. Speyer and Katherine G. Farley, Anna Marie and Robert F. Shapiro, and Marie-Josée and Henry R. Kravis",1173.2008,Video,Media and Performance,2008-10-08,Y,122027,http://www.moma.org/collection/works/122027,http://www.moma.org/media/W1siZiIsIjE0OTc2NiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=ef0da76fe3247bb9,,,,,,,,,373.0
95364,"Elke Allowing the Floor to Rise Up Over Her, Face Up",Bruce Nauman,4243.0,1973,"Video (color, sound)",39 min.,"Gift of Jerry I. Speyer and Katherine G. Farley, Anna Marie and Robert F. Shapiro, and Marie-Josée and Henry R. Kravis",1175.2008,Video,Media and Performance,2008-10-08,Y,122029,http://www.moma.org/collection/works/122029,http://www.moma.org/media/W1siZiIsIjE1MjU1NiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=eb1cc34760c9ba2b,,,,,,,,,2340.0
95365,Pinchneck,Bruce Nauman,4243.0,1968,"16mm film transferred to video (color, silent)",2 min.,"Gift of Jerry I. Speyer and Katherine G. Farley, Anna Marie and Robert F. Shapiro, and Marie-Josée and Henry R. Kravis",1176.2008,Video,Media and Performance,2008-10-08,Y,122030,http://www.moma.org/collection/works/122030,http://www.moma.org/media/W1siZiIsIjE1MjU1NyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=350958c94307843f,,,,,,,,,120.0
95366,Slow Angle Walk (Beckett Walk),Bruce Nauman,4243.0,1968,"Video (black and white, sound)",60 min.,"Gift of Jerry I. Speyer and Katherine G. Farley, Anna Marie and Robert F. Shapiro, and Marie-Josée and Henry R. Kravis",1177.2008,Video,Media and Performance,2008-10-08,Y,122031,http://www.moma.org/collection/works/122031,http://www.moma.org/media/W1siZiIsIjE1MjU1OCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=d44ae41e646236f1,,,,,,,,,3600.0
95367,Walk with Contrapposto,Bruce Nauman,4243.0,1968,"Video (black and white, sound)",60 min.,"Gift of Jerry I. Speyer and Katherine G. Farley, Anna Marie and Robert F. Shapiro, and Marie-Josée and Henry R. Kravis",1178.2008,Video,Media and Performance,2008-10-08,Y,122032,http://www.moma.org/collection/works/122032,http://www.moma.org/media/W1siZiIsIjE1MjU1OSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=0a458f98ce250d33,,,,,,,,,3600.0
95368,Thighing (Blue),Bruce Nauman,4243.0,1967,"16mm film transferred to video (color, sound)",4:36 min.,"Gift of Jerry I. Speyer and Katherine G. Farley, Anna Marie and Robert F. Shapiro, and Marie-Josée and Henry R. Kravis",1179.2008,Video,Media and Performance,2008-10-08,Y,122033,http://www.moma.org/collection/works/122033,http://www.moma.org/media/W1siZiIsIjE1MjU2MCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=64b4fe2663b02078,,,,,,,,,0.0
95370,Floating Island to Travel Around Manhattan Island,Robert Smithson,5497.0,2005,"Video (color, sound)",16 min.,"Gift of Jerry I. Speyer and Katherine G. Farley, Anna Marie and Robert F. Shapiro, and Marie-Josée and Henry R. Kravis",1182.2008,Video,Media and Performance,2008-10-08,Y,122036,http://www.moma.org/collection/works/122036,,,,,,,,,,960.0
95387,This Nervous Thing,Eder Santos,35907.0,1991,"Video (color, sound)",15:26 min.,Gift of the artist,546.1992,Video,Media and Performance,1992-01-01,Y,122093,http://www.moma.org/collection/works/122093,,,,,,,,,,926.0
